education,experience,ethnicity,smsa,region,parttime,wage
10,8.0,cauc,yes,northeast,no,402.17
12,19.0,cauc,yes,northeast,no,800.64
12,17.0,cauc,yes,northeast,no,840.46
18,16.0,cauc,yes,northeast,no,751.26
7,21.0,cauc,yes,northeast,no,498.58
18,23.0,cauc,yes,northeast,no,1652.42
16,4.0,cauc,yes,northeast,no,688.51
12,25.0,cauc,yes,northeast,no,973.41
14,0.0,cauc,yes,northeast,no,168.61
12,28.0,cauc,yes,northeast,no,689.96
12,2.0,cauc,yes,northeast,no,311.14
12,1.0,cauc,yes,northeast,no,334.21
16,13.0,cauc,yes,northeast,no,949.67
12,30.0,cauc,yes,northeast,no,546.06
18,17.0,cauc,yes,northeast,no,1258.31
18,13.0,cauc,yes,northeast,no,308.64
12,23.0,cauc,yes,northeast,no,949.67
16,22.0,cauc,yes,northeast,no,878.44
16,1.0,cauc,yes,northeast,yes,82.3
14,19.0,cauc,yes,northeast,no,949.67
10,25.0,cauc,yes,northeast,no,213.68
10,45.0,cauc,yes,northeast,no,522.32
7,24.0,cauc,yes,northeast,no,427.35
13,15.0,cauc,yes,northeast,no,1353.28
12,12.0,cauc,yes,northeast,no,684.02
16,9.0,cauc,yes,northeast,no,712.25
18,14.0,cauc,yes,northeast,no,878.44
12,33.0,cauc,yes,northeast,no,669.52
12,19.0,cauc,yes,northeast,no,356.13
18,35.0,cauc,yes,northeast,no,1661.92
14,5.0,cauc,yes,northeast,no,496.2
12,26.0,cauc,yes,northeast,no,655.27
13,0.0,cauc,yes,northeast,yes,92.59
18,20.0,cauc,yes,northeast,no,925.93
10,11.0,cauc,yes,northeast,no,246.91
18,7.0,cauc,yes,northeast,no,1234.57
13,18.0,cauc,yes,northeast,no,830.96
10,4.0,cauc,yes,northeast,no,216.05
12,31.0,cauc,yes,northeast,no,712.25
18,-2.0,cauc,yes,northeast,yes,274.35
12,5.0,cauc,yes,northeast,no,403.61
14,37.0,cauc,yes,northeast,no,807.22
12,8.0,cauc,yes,northeast,no,473.88
11,14.0,cauc,yes,northeast,no,308.64
11,7.0,cauc,yes,northeast,no,339.51
18,2.0,cauc,yes,northeast,yes,276.59
15,13.0,cauc,yes,northeast,no,593.54
13,6.0,cauc,yes,northeast,no,403.61
10,46.0,cauc,yes,northeast,no,641.03
12,10.0,cauc,yes,northeast,no,569.8
12,9.0,cauc,yes,northeast,no,641.03
11,41.0,cauc,yes,northeast,no,902.18
12,5.0,cauc,yes,northeast,no,270.66
9,38.0,cauc,yes,northeast,no,474.83
10,29.0,afam,yes,northeast,no,712.25
15,3.0,afam,yes,northeast,no,427.35
12,40.0,cauc,yes,northeast,no,546.06
14,7.0,cauc,yes,northeast,no,296.77
12,30.0,cauc,yes,northeast,no,306.27
16,10.0,cauc,yes,northeast,no,593.54
8,38.0,cauc,yes,northeast,no,569.8
12,2.0,cauc,yes,northeast,no,173.31
12,36.0,cauc,yes,northeast,no,830.96
12,34.0,cauc,yes,northeast,no,617.28
14,22.0,afam,yes,northeast,no,878.44
11,7.0,cauc,yes,northeast,no,337.62
12,22.0,cauc,yes,northeast,no,569.8
12,18.0,cauc,yes,northeast,no,522.32
16,14.0,cauc,yes,northeast,no,807.22
12,20.0,cauc,yes,northeast,no,510.45
16,25.0,cauc,yes,northeast,no,830.96
16,19.0,cauc,yes,northeast,no,1282.05
12,41.0,cauc,yes,northeast,no,522.32
16,5.0,cauc,yes,northeast,no,1092.12
18,27.0,afam,yes,northeast,no,1111.11
16,21.0,cauc,yes,northeast,no,455.84
8,5.0,cauc,yes,northeast,no,308.64
17,11.0,cauc,yes,northeast,no,830.96
9,30.0,cauc,yes,northeast,no,524.0
16,7.0,cauc,yes,northeast,no,185.19
12,2.0,cauc,yes,northeast,no,562.93
18,22.0,cauc,no,northeast,no,1068.38
13,48.0,cauc,yes,northeast,yes,123.46
12,29.0,cauc,yes,northeast,no,849.95
9,16.0,cauc,yes,northeast,no,451.09
12,17.0,cauc,no,northeast,no,510.09
12,31.0,cauc,no,northeast,no,593.54
15,-1.0,cauc,yes,northeast,no,277.78
12,20.0,cauc,yes,northeast,no,805.15
12,14.0,cauc,yes,northeast,no,357.93
14,12.0,cauc,yes,northeast,no,664.77
17,24.0,cauc,yes,northeast,no,890.31
18,14.0,cauc,yes,northeast,no,712.25
12,32.0,cauc,no,northeast,no,474.83
15,2.0,cauc,no,northeast,no,702.01
16,0.0,cauc,no,northeast,yes,237.42
12,25.0,cauc,no,northeast,no,498.58
15,-1.0,cauc,yes,northeast,no,231.48
18,14.0,cauc,no,northeast,no,430.91
16,15.0,cauc,no,northeast,no,718.99
18,14.0,cauc,no,northeast,no,685.42
12,43.0,cauc,no,northeast,no,522.32
8,43.0,cauc,no,northeast,no,403.61
14,12.0,cauc,no,northeast,no,231.48
11,9.0,cauc,yes,northeast,no,356.13
14,15.0,cauc,no,northeast,no,593.54
12,14.0,cauc,no,northeast,no,474.6
15,6.0,cauc,no,northeast,no,284.9
12,15.0,cauc,no,northeast,no,694.44
12,23.0,cauc,no,northeast,no,474.83
11,20.0,afam,yes,northeast,no,507.86
12,2.0,afam,yes,northeast,yes,185.19
10,44.0,cauc,yes,northeast,no,498.58
12,12.0,cauc,yes,northeast,no,271.0
13,3.0,cauc,no,northeast,no,472.46
12,32.0,cauc,no,northeast,no,546.06
12,23.0,cauc,no,northeast,no,593.54
12,25.0,cauc,no,northeast,no,1068.38
16,32.0,cauc,no,northeast,no,1733.14
18,8.0,cauc,no,northeast,no,807.22
18,45.0,cauc,no,northeast,yes,52.23
12,18.0,cauc,yes,northeast,no,474.83
13,2.0,cauc,no,northeast,no,328.73
16,13.0,cauc,no,northeast,no,773.66
9,35.0,cauc,no,northeast,no,180.04
12,30.0,cauc,yes,northeast,no,797.65
12,42.0,cauc,no,northeast,no,997.15
11,32.0,cauc,yes,northeast,no,333.78
12,6.0,cauc,yes,northeast,no,322.17
11,39.0,cauc,yes,northeast,no,997.15
12,0.0,cauc,yes,northeast,no,274.35
15,0.0,cauc,no,northeast,yes,148.15
9,15.0,cauc,no,northeast,no,284.9
15,13.0,cauc,yes,northeast,no,484.64
16,12.0,cauc,no,northeast,no,1151.47
14,21.0,cauc,no,northeast,no,1139.6
8,43.0,cauc,yes,northeast,no,971.28
12,43.0,cauc,yes,northeast,yes,185.19
12,10.0,cauc,yes,northeast,no,645.82
11,9.0,afam,no,northeast,no,279.68
10,24.0,cauc,no,northeast,no,439.22
10,29.0,afam,no,northeast,no,499.19
12,18.0,cauc,no,northeast,no,395.06
12,34.0,cauc,no,northeast,no,320.51
12,10.0,cauc,no,northeast,no,261.16
12,2.0,cauc,yes,northeast,yes,77.83
15,9.0,cauc,yes,northeast,no,356.13
14,31.0,cauc,yes,northeast,no,925.93
12,3.0,cauc,yes,northeast,no,154.32
12,12.0,cauc,yes,northeast,no,425.93
12,8.0,cauc,yes,northeast,no,378.09
13,6.0,cauc,yes,northeast,yes,154.32
12,35.0,cauc,no,northeast,no,997.15
16,29.0,cauc,no,northeast,no,1305.79
18,14.0,cauc,no,northeast,no,2105.89
15,-1.0,cauc,no,northeast,yes,272.84
13,-1.0,cauc,no,northeast,yes,189.11
18,12.0,cauc,no,northeast,yes,174.9
12,8.0,cauc,no,northeast,no,451.09
12,9.0,cauc,no,northeast,no,516.55
12,27.0,cauc,yes,northeast,no,973.41
13,11.0,cauc,no,northeast,no,306.27
14,10.0,cauc,no,northeast,no,347.22
18,14.0,cauc,no,northeast,no,712.25
12,14.0,cauc,no,northeast,no,262.35
12,49.0,cauc,no,northeast,yes,123.46
13,5.0,cauc,yes,northeast,no,411.52
12,30.0,cauc,yes,northeast,no,997.15
11,35.0,cauc,yes,northeast,no,617.28
12,10.0,cauc,yes,northeast,no,332.38
12,31.0,cauc,no,northeast,no,569.8
13,6.0,cauc,no,northeast,no,284.9
12,30.0,cauc,no,northeast,no,337.13
12,6.0,cauc,no,northeast,no,197.53
12,2.0,cauc,no,northeast,no,169.75
12,1.0,cauc,no,northeast,yes,158.02
13,25.0,cauc,no,northeast,no,641.03
16,0.0,cauc,no,northeast,no,322.89
12,32.0,cauc,yes,northeast,no,783.48
12,1.0,cauc,yes,northeast,no,522.32
14,11.0,cauc,yes,northeast,no,536.04
10,49.0,cauc,yes,northeast,no,1424.5
12,9.0,cauc,yes,northeast,no,427.35
11,33.0,cauc,yes,northeast,no,712.25
9,34.0,cauc,yes,northeast,no,522.32
14,5.0,cauc,yes,northeast,no,189.93
18,21.0,cauc,yes,northeast,no,735.99
9,51.0,cauc,no,northeast,no,237.42
12,11.0,cauc,no,northeast,no,498.58
16,31.0,cauc,no,northeast,no,1010.1
16,15.0,cauc,no,northeast,no,1063.1
14,22.0,cauc,no,northeast,no,712.25
13,25.0,cauc,no,northeast,no,593.54
17,20.0,cauc,yes,northeast,no,1946.82
15,2.0,cauc,yes,northeast,no,370.37
15,-1.0,cauc,yes,northeast,no,257.2
12,13.0,cauc,yes,northeast,no,391.74
12,29.0,cauc,yes,northeast,no,735.99
14,1.0,cauc,yes,northeast,no,189.17
12,5.0,cauc,yes,northeast,no,310.9
8,24.0,cauc,yes,northeast,no,353.75
9,31.0,cauc,yes,northeast,no,664.77
15,33.0,cauc,no,northeast,no,474.83
12,18.0,cauc,no,northeast,no,534.19
12,38.0,cauc,no,northeast,no,617.28
10,10.0,cauc,no,northeast,yes,249.78
12,21.0,cauc,no,northeast,no,581.67
12,2.0,cauc,no,northeast,yes,58.02
14,3.0,cauc,yes,northeast,no,360.16
12,32.0,cauc,no,northeast,no,874.32
12,0.0,cauc,no,northeast,no,241.21
12,4.0,cauc,no,northeast,no,182.5
12,6.0,cauc,no,northeast,no,337.13
12,49.0,cauc,no,northeast,yes,80.25
12,12.0,cauc,no,northeast,no,427.35
12,12.0,cauc,no,northeast,no,372.46
8,49.0,cauc,no,northeast,yes,79.77
14,1.0,cauc,no,northeast,no,213.68
15,1.0,cauc,no,northeast,no,356.13
14,9.0,cauc,no,northeast,no,451.09
12,34.0,cauc,no,northeast,no,522.32
14,17.0,cauc,yes,northeast,no,444.44
18,29.0,cauc,yes,northeast,no,783.48
12,10.0,cauc,yes,northeast,no,712.25
16,38.0,cauc,yes,northeast,no,363.11
16,17.0,cauc,yes,northeast,no,878.44
14,16.0,cauc,no,northeast,no,161.44
14,23.0,cauc,no,northeast,no,1020.89
18,6.0,cauc,no,northeast,no,641.03
15,14.0,cauc,no,northeast,no,522.32
12,17.0,cauc,no,northeast,no,712.25
16,13.0,cauc,yes,northeast,no,1139.6
11,33.0,cauc,no,northeast,no,712.25
18,0.0,cauc,no,northeast,no,474.83
16,30.0,cauc,yes,northeast,no,629.15
12,26.0,cauc,yes,northeast,yes,167.78
14,17.0,cauc,yes,northeast,yes,117.28
13,15.0,cauc,yes,northeast,no,332.38
17,17.0,cauc,yes,northeast,no,1187.08
16,6.0,cauc,yes,northeast,no,308.64
12,20.0,cauc,yes,northeast,no,949.67
18,19.0,cauc,yes,northeast,no,296.3
16,11.0,cauc,yes,northeast,no,712.25
17,4.0,cauc,yes,northeast,no,443.97
14,22.0,cauc,yes,northeast,yes,420.14
16,5.0,cauc,yes,northeast,no,474.83
17,14.0,cauc,no,northeast,no,712.25
12,37.0,cauc,no,northeast,no,379.87
12,26.0,cauc,yes,northeast,no,308.64
13,12.0,cauc,yes,northeast,no,271.6
16,14.0,cauc,yes,northeast,no,2374.15
12,17.0,afam,yes,northeast,no,296.3
12,7.0,cauc,no,northeast,no,626.92
10,51.0,cauc,no,northeast,no,308.64
16,22.0,cauc,no,northeast,no,1234.57
14,23.0,cauc,no,northeast,yes,569.8
2,46.0,cauc,no,northeast,no,1046.01
18,17.0,cauc,no,northeast,no,940.62
14,20.0,cauc,no,northeast,no,593.54
10,47.0,afam,yes,northeast,no,390.55
11,17.0,afam,yes,northeast,no,296.3
11,15.0,afam,yes,northeast,no,270.66
17,7.0,cauc,no,northeast,no,798.08
16,24.0,cauc,no,northeast,no,730.86
12,4.0,cauc,no,northeast,no,172.84
12,9.0,cauc,no,northeast,no,261.16
11,39.0,cauc,yes,northeast,no,647.74
17,15.0,cauc,yes,northeast,no,281.75
12,30.0,cauc,yes,northeast,no,432.1
12,4.0,cauc,yes,northeast,no,366.67
16,18.0,cauc,yes,northeast,no,444.44
18,30.0,cauc,yes,northeast,no,1234.57
14,7.0,afam,yes,northeast,no,189.93
13,17.0,cauc,yes,northeast,no,493.4
13,19.0,cauc,yes,northeast,no,617.28
12,32.0,cauc,yes,northeast,no,451.09
12,31.0,cauc,yes,northeast,no,230.29
9,46.0,cauc,no,northeast,no,447.29
12,17.0,cauc,yes,northeast,no,365.46
12,12.0,cauc,yes,northeast,no,569.8
6,36.0,cauc,yes,northeast,no,98.77
8,37.0,cauc,yes,northeast,no,97.34
10,16.0,cauc,no,northeast,yes,52.26
14,11.0,afam,yes,northeast,no,503.91
14,22.0,cauc,yes,northeast,no,578.7
12,1.0,cauc,no,northeast,yes,71.23
11,3.0,cauc,no,northeast,yes,166.11
13,37.0,cauc,yes,northeast,yes,246.91
16,9.0,cauc,no,northeast,no,418.68
10,19.0,cauc,yes,northeast,no,469.14
16,14.0,cauc,yes,northeast,no,711.06
14,20.0,cauc,yes,northeast,no,308.64
12,23.0,cauc,no,northeast,no,592.59
12,40.0,cauc,no,northeast,no,223.17
12,8.0,cauc,no,northeast,no,569.8
14,2.0,cauc,no,northeast,no,266.98
16,3.0,cauc,no,northeast,no,735.21
13,31.0,cauc,yes,northeast,no,195.87
11,3.0,cauc,yes,northeast,yes,53.51
12,17.0,cauc,yes,northeast,no,419.75
18,0.0,cauc,yes,northeast,no,1234.57
16,14.0,cauc,yes,northeast,no,593.54
12,16.0,cauc,yes,northeast,no,883.19
15,27.0,cauc,no,northeast,no,580.25
8,45.0,cauc,no,northeast,no,237.42
15,39.0,cauc,yes,northeast,yes,949.67
14,2.0,cauc,yes,northeast,no,332.38
12,28.0,cauc,yes,northeast,no,878.44
13,22.0,cauc,yes,northeast,no,997.15
18,15.0,cauc,yes,northeast,no,664.77
9,52.0,cauc,yes,northeast,yes,123.46
16,4.0,cauc,yes,northeast,no,569.8
18,22.0,cauc,yes,northeast,no,1511.72
12,30.0,cauc,yes,northeast,no,950.96
12,43.0,cauc,yes,northeast,no,403.61
9,9.0,cauc,yes,northeast,yes,332.38
13,15.0,cauc,yes,northeast,no,149.38
16,9.0,cauc,yes,northeast,no,498.58
18,16.0,cauc,yes,northeast,no,1068.38
13,-1.0,cauc,yes,northeast,yes,130.99
12,12.0,afam,no,northeast,no,355.46
12,9.0,cauc,no,northeast,no,499.71
12,11.0,cauc,yes,northeast,no,479.01
8,31.0,cauc,no,northeast,no,854.7
13,17.0,cauc,no,northeast,no,569.8
16,1.0,cauc,yes,northeast,no,242.17
12,27.0,cauc,yes,northeast,no,593.54
5,47.0,cauc,yes,northeast,no,284.9
5,48.0,cauc,yes,northeast,no,363.11
3,20.0,cauc,yes,northeast,yes,71.23
16,2.0,cauc,no,northeast,no,811.18
12,16.0,cauc,yes,northeast,no,830.96
14,14.0,cauc,yes,northeast,no,267.58
16,3.0,cauc,yes,northeast,no,830.96
12,13.0,cauc,yes,northeast,no,579.49
10,43.0,cauc,yes,northeast,no,621.46
12,29.0,cauc,no,northeast,no,451.09
12,27.0,cauc,no,northeast,no,783.48
18,13.0,cauc,yes,northeast,no,1068.38
13,27.0,cauc,yes,northeast,no,795.35
12,5.0,cauc,yes,northeast,no,257.2
12,13.0,cauc,yes,northeast,no,688.51
10,37.0,cauc,no,northeast,no,844.53
8,21.0,cauc,no,northeast,yes,52.26
12,20.0,cauc,no,northeast,no,593.54
6,38.0,cauc,no,northeast,no,357.74
12,8.0,cauc,no,northeast,no,370.37
11,9.0,cauc,no,northeast,no,309.78
12,29.0,cauc,yes,northeast,no,791.54
12,4.0,cauc,yes,northeast,no,257.2
16,13.0,cauc,yes,northeast,yes,266.28
8,30.0,cauc,yes,northeast,no,529.44
9,15.0,cauc,yes,northeast,no,593.54
13,25.0,cauc,yes,northeast,no,963.16
14,13.0,cauc,yes,northeast,no,691.36
14,22.0,cauc,yes,northeast,no,759.73
14,25.0,cauc,yes,northeast,no,664.77
14,18.0,cauc,yes,northeast,no,1258.31
15,4.0,cauc,yes,northeast,no,593.54
3,18.0,cauc,no,northeast,no,403.61
12,12.0,cauc,no,northeast,no,427.35
16,23.0,cauc,no,northeast,no,1187.08
15,-1.0,cauc,no,northeast,yes,137.7
11,48.0,cauc,no,northeast,no,415.48
12,38.0,cauc,no,northeast,no,641.03
12,17.0,cauc,no,northeast,no,522.32
14,0.0,cauc,no,northeast,yes,78.56
17,21.0,cauc,no,northeast,no,284.9
7,44.0,cauc,yes,northeast,no,377.45
10,16.0,cauc,yes,northeast,no,426.33
12,11.0,cauc,yes,northeast,no,474.83
8,54.0,afam,yes,northeast,yes,214.71
12,5.0,afam,yes,northeast,no,195.46
15,11.0,cauc,yes,northeast,no,1234.57
13,33.0,cauc,yes,northeast,no,1135.8
14,7.0,cauc,yes,northeast,no,764.26
12,14.0,cauc,yes,northeast,no,854.7
12,51.0,cauc,no,northeast,no,1577.64
12,40.0,cauc,no,northeast,no,961.54
18,4.0,cauc,yes,northeast,no,997.15
16,29.0,cauc,yes,northeast,no,1424.5
12,3.0,cauc,yes,northeast,no,274.35
14,14.0,cauc,no,northeast,no,5246.91
12,26.0,cauc,no,northeast,no,498.58
12,12.0,cauc,no,northeast,no,658.44
11,8.0,cauc,no,northeast,no,629.63
12,39.0,cauc,no,northeast,no,1044.63
12,28.0,cauc,no,northeast,no,379.87
12,25.0,cauc,no,northeast,no,341.88
12,6.0,cauc,no,northeast,no,284.9
12,21.0,cauc,no,northeast,no,332.38
14,20.0,cauc,no,northeast,no,997.15
12,0.0,cauc,no,northeast,yes,50.84
12,41.0,cauc,no,northeast,no,391.74
13,14.0,cauc,no,northeast,no,403.61
12,6.0,cauc,no,northeast,no,237.42
12,24.0,cauc,no,northeast,no,593.54
12,2.0,cauc,no,northeast,no,179.7
13,4.0,cauc,no,northeast,no,472.79
18,16.0,cauc,no,northeast,no,95.06
17,3.0,cauc,no,northeast,no,474.83
16,4.0,cauc,yes,northeast,no,557.93
9,9.0,cauc,yes,northeast,no,356.13
12,41.0,cauc,yes,northeast,no,758.02
9,6.0,cauc,yes,northeast,no,480.77
12,40.0,cauc,yes,northeast,no,712.25
16,3.0,cauc,yes,northeast,no,1020.89
12,11.0,cauc,no,northeast,no,363.11
12,11.0,cauc,yes,northeast,no,854.7
11,45.0,cauc,yes,northeast,no,237.42
12,23.0,cauc,no,northeast,no,641.03
14,1.0,cauc,no,northeast,yes,96.02
13,2.0,cauc,yes,northeast,no,166.19
7,37.0,cauc,yes,northeast,no,306.27
16,1.0,cauc,yes,northeast,no,373.93
12,19.0,cauc,yes,northeast,no,498.58
18,3.0,cauc,no,northeast,yes,842.83
18,18.0,cauc,no,northeast,yes,185.19
16,2.0,cauc,no,northeast,yes,229.97
16,6.0,cauc,no,northeast,no,284.9
18,-1.0,cauc,no,northeast,no,144.82
18,-2.0,cauc,no,northeast,no,71.23
16,18.0,cauc,no,northeast,no,493.83
8,21.0,cauc,no,northeast,no,351.51
12,3.0,cauc,yes,northeast,no,308.64
12,13.0,cauc,no,northeast,no,987.65
12,24.0,cauc,no,northeast,no,557.93
12,44.0,cauc,no,northeast,no,569.14
12,11.0,cauc,no,northeast,no,522.2
14,4.0,cauc,no,northeast,no,427.35
12,6.0,cauc,no,northeast,no,389.36
12,27.0,cauc,no,northeast,no,534.19
14,12.0,cauc,no,northeast,no,286.13
13,14.0,cauc,no,northeast,no,261.16
16,7.0,cauc,no,northeast,no,593.54
14,18.0,cauc,no,northeast,no,512.82
18,17.0,cauc,no,northeast,no,771.6
16,2.0,cauc,no,northeast,no,403.61
18,22.0,cauc,no,northeast,no,503.85
12,35.0,cauc,no,northeast,no,617.28
13,21.0,cauc,no,northeast,no,593.54
8,46.0,cauc,yes,northeast,no,720.16
8,42.0,cauc,yes,northeast,no,332.38
12,23.0,cauc,yes,northeast,no,512.82
12,0.0,cauc,yes,northeast,no,181.94
12,2.0,cauc,yes,northeast,no,146.66
12,16.0,cauc,yes,northeast,no,370.37
12,13.0,cauc,yes,northeast,no,284.9
14,3.0,cauc,yes,northeast,no,246.91
17,9.0,cauc,yes,northeast,no,419.75
11,12.0,cauc,yes,northeast,no,332.38
18,30.0,cauc,no,northeast,no,949.67
14,9.0,cauc,yes,northeast,no,872.6
18,20.0,cauc,yes,northeast,no,1020.89
12,37.0,cauc,yes,northeast,no,664.77
12,15.0,cauc,yes,northeast,no,735.99
10,39.0,cauc,yes,northeast,no,848.77
14,29.0,cauc,yes,northeast,no,1068.38
12,18.0,cauc,yes,northeast,no,997.15
10,38.0,cauc,yes,northeast,no,712.25
12,17.0,cauc,yes,northeast,no,569.8
12,17.0,cauc,yes,northeast,no,1286.01
16,0.0,cauc,yes,northeast,yes,176.37
18,26.0,cauc,yes,northeast,no,1543.21
12,29.0,cauc,yes,northeast,no,970.02
12,28.0,cauc,yes,northeast,no,451.09
12,14.0,cauc,yes,northeast,no,759.73
14,20.0,cauc,yes,northeast,no,522.32
16,19.0,cauc,yes,northeast,no,830.96
12,24.0,cauc,yes,northeast,no,664.77
14,21.0,afam,yes,northeast,no,356.13
12,4.0,cauc,yes,northeast,no,462.96
11,45.0,afam,yes,northeast,no,522.32
14,20.0,cauc,yes,northeast,no,522.32
18,20.0,cauc,yes,northeast,no,747.86
12,11.0,cauc,yes,northeast,no,403.61
12,28.0,cauc,yes,northeast,no,1424.5
12,0.0,cauc,yes,northeast,yes,51.44
12,27.0,cauc,yes,northeast,no,522.32
10,10.0,cauc,yes,northeast,no,434.47
13,44.0,cauc,yes,northeast,no,478.4
11,44.0,cauc,yes,northeast,no,2541.76
18,5.0,cauc,yes,northeast,yes,712.25
11,40.0,cauc,yes,northeast,yes,154.32
14,34.0,afam,yes,northeast,no,356.13
17,14.0,cauc,yes,northeast,no,1331.03
16,9.0,cauc,yes,northeast,no,1305.79
18,10.0,cauc,yes,northeast,no,546.06
18,17.0,cauc,yes,northeast,no,830.96
12,23.0,cauc,yes,northeast,no,593.54
13,7.0,cauc,yes,northeast,no,759.73
12,23.0,cauc,yes,northeast,no,1187.08
17,21.0,cauc,yes,northeast,no,1175.78
12,29.0,cauc,yes,northeast,no,557.93
12,37.0,cauc,yes,northeast,no,783.48
10,11.0,cauc,yes,northeast,no,543.21
12,28.0,cauc,yes,northeast,no,759.73
12,38.0,cauc,yes,northeast,no,665.55
12,5.0,cauc,yes,northeast,no,528.51
12,3.0,cauc,yes,northeast,no,335.38
12,39.0,cauc,yes,northeast,no,356.13
16,39.0,cauc,yes,northeast,no,1329.53
17,16.0,cauc,yes,northeast,no,848.77
17,23.0,cauc,yes,northeast,no,493.83
16,15.0,cauc,yes,northeast,no,474.83
18,12.0,cauc,yes,northeast,no,712.25
17,26.0,cauc,yes,northeast,no,1424.5
15,0.0,cauc,yes,northeast,yes,102.88
18,12.0,cauc,yes,northeast,no,944.92
18,21.0,cauc,yes,northeast,no,2255.46
13,19.0,cauc,yes,northeast,no,2374.15
12,17.0,cauc,yes,northeast,no,949.67
12,31.0,cauc,yes,northeast,no,759.73
12,6.0,cauc,yes,northeast,no,593.54
13,41.0,cauc,yes,northeast,no,522.32
10,13.0,cauc,yes,northeast,no,123.46
12,0.0,cauc,yes,northeast,yes,86.11
12,11.0,cauc,yes,northeast,no,308.64
12,12.0,cauc,yes,northeast,no,557.93
8,34.0,cauc,yes,northeast,no,759.07
12,36.0,cauc,yes,northeast,no,617.28
8,50.0,cauc,yes,northeast,no,379.87
14,20.0,cauc,yes,northeast,no,902.18
11,39.0,cauc,yes,northeast,no,949.67
12,20.0,cauc,yes,northeast,no,830.96
15,25.0,cauc,yes,northeast,no,1282.05
12,24.0,cauc,yes,northeast,no,802.47
15,9.0,cauc,yes,northeast,yes,1068.38
17,29.0,cauc,yes,northeast,no,2089.27
12,34.0,cauc,yes,northeast,no,712.25
13,12.0,afam,yes,northeast,no,610.49
12,21.0,cauc,yes,northeast,no,842.83
12,38.0,cauc,yes,northeast,no,783.48
15,5.0,cauc,yes,northeast,no,783.48
14,1.0,cauc,yes,northeast,no,205.76
13,1.0,cauc,yes,northeast,no,116.96
12,19.0,cauc,yes,northeast,no,1068.38
18,23.0,cauc,yes,northeast,no,949.67
12,42.0,cauc,yes,northeast,no,356.13
12,28.0,cauc,yes,northeast,no,691.36
15,2.0,cauc,yes,northeast,no,206.55
12,3.0,cauc,yes,northeast,no,313.79
18,6.0,cauc,yes,northeast,no,997.15
12,23.0,cauc,yes,northeast,no,1068.38
12,26.0,cauc,yes,northeast,no,735.99
16,41.0,afam,yes,northeast,no,118.71
12,29.0,cauc,yes,northeast,no,1271.96
9,16.0,cauc,yes,northeast,no,918.38
10,40.0,cauc,yes,northeast,no,445.63
12,3.0,cauc,yes,northeast,no,498.58
12,22.0,cauc,yes,northeast,no,641.03
15,25.0,cauc,yes,northeast,no,962.96
12,0.0,cauc,yes,northeast,yes,199.43
4,32.0,cauc,yes,northeast,no,166.19
14,4.0,cauc,yes,northeast,no,427.35
16,4.0,cauc,yes,northeast,no,868.95
12,14.0,cauc,yes,northeast,no,444.44
12,24.0,cauc,yes,northeast,no,271.6
2,16.0,cauc,yes,northeast,no,546.06
16,16.0,cauc,yes,northeast,no,759.73
18,17.0,cauc,yes,northeast,no,830.96
12,10.0,cauc,yes,northeast,no,427.35
16,10.0,cauc,yes,northeast,no,2374.15
18,24.0,cauc,yes,northeast,no,481.96
15,-2.0,cauc,yes,northeast,no,439.81
12,11.0,cauc,yes,northeast,no,593.54
16,3.0,cauc,yes,northeast,no,199.91
12,39.0,cauc,yes,northeast,no,320.51
14,14.0,cauc,yes,northeast,no,474.83
12,12.0,cauc,yes,northeast,no,356.13
12,32.0,cauc,yes,northeast,no,522.32
14,24.0,cauc,yes,northeast,no,498.58
11,23.0,cauc,yes,northeast,no,462.96
17,34.0,cauc,yes,northeast,no,843.83
16,8.0,cauc,yes,northeast,no,1115.86
12,43.0,cauc,yes,northeast,no,830.96
9,36.0,cauc,yes,northeast,no,379.84
10,46.0,cauc,yes,northeast,no,888.83
12,22.0,cauc,yes,northeast,no,593.54
12,22.0,afam,yes,northeast,no,643.0
8,55.0,afam,yes,northeast,yes,83.1
10,25.0,afam,yes,northeast,no,555.56
14,20.0,cauc,yes,northeast,no,641.03
12,18.0,cauc,yes,northeast,no,569.8
12,22.0,cauc,yes,northeast,no,1305.79
18,12.0,cauc,yes,northeast,no,1198.96
12,23.0,cauc,yes,northeast,no,522.32
12,35.0,cauc,yes,northeast,no,819.52
12,2.0,cauc,yes,northeast,yes,138.93
10,46.0,cauc,yes,northeast,no,704.44
12,43.0,cauc,yes,northeast,no,1187.08
16,31.0,cauc,yes,northeast,no,2374.15
15,31.0,cauc,yes,northeast,no,1068.38
12,16.0,cauc,yes,northeast,no,771.6
12,8.0,cauc,yes,northeast,no,403.61
12,43.0,cauc,yes,northeast,no,391.74
12,7.0,cauc,yes,northeast,no,393.14
13,26.0,cauc,yes,northeast,no,876.07
12,22.0,cauc,yes,northeast,no,1258.31
12,1.0,cauc,yes,northeast,no,189.93
15,4.0,cauc,yes,northeast,no,688.51
12,25.0,cauc,yes,northeast,no,1156.22
12,0.0,cauc,yes,northeast,yes,74.07
12,30.0,cauc,yes,northeast,no,664.77
12,8.0,cauc,yes,northeast,no,427.35
11,29.0,afam,yes,northeast,no,555.56
12,3.0,afam,yes,northeast,no,246.91
12,38.0,afam,yes,northeast,no,427.35
12,7.0,afam,yes,northeast,yes,118.71
12,4.0,cauc,yes,northeast,no,379.87
15,12.0,afam,yes,northeast,no,1139.6
